Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,pop,pcgdpthousand2005usd,pcgdpgrowth
Ghana,GHA,E,Lower-middle income,2008,23563832,2.333101090371847,6.54225699869092
Ghana,GHA,E,Lower-middle income,2009,24170943,2.3913731957917492,2.466943712061198
Ghana,GHA,E,Lower-middle income,2010,24779614,2.5216209378855585,5.303416420335916
Ghana,GHA,E,Lower-middle income,2011,25387713,2.810037046027307,10.829574283867483
Ghana,GHA,E,Lower-middle income,2012,25996454,3.0026225883228124,6.628843599048095
Ghana,GHA,E,Lower-middle income,2013,26607641,3.152411343441539,4.868156295299175
Ghana,GHA,E,Lower-middle income,2014,27224480,3.207191231027816,1.7227882348622048
Ghana,GHA,E,Lower-middle income,2015,27849203,3.260259247127022,1.6411167684916794
Ghana,GHA,E,Lower-middle income,2016,28481947,3.319318813430977,1.7952869323992982
Ghana,GHA,E,Lower-middle income,2017,29121464,3.5123836797428627,5.6535332824706686
Ghana,GHA,E,Lower-middle income,2018,29767108,3.6523377331683644,3.907251939449785
Ghana,GHA,E,Lower-middle income,2019,30417858,3.806801716033454,4.1421954578468645
Ghana,GHA,E,Lower-middle income,2020,31072945,3.741990269248703,-1.7171764563086667
Greece,GRC,B,High income,1960,8273628,4.29251775383093,NA
Greece,GRC,B,High income,1961,8314009,4.628900501040413,7.544591732676409
Greece,GRC,B,High income,1962,8350876,4.7735536416979265,3.0771658666753687
Greece,GRC,B,High income,1963,8385442,5.240038621924817,9.323784311580408
Greece,GRC,B,High income,1964,8419301,5.650031843078359,7.5332312183413075
Greece,GRC,B,High income,1965,8453819,6.151610188790209,8.505268577967184
Greece,GRC,B,High income,1966,8489868,6.479433578564336,5.19192289630519
Greece,GRC,B,High income,1967,8528026,6.755044887982793,4.165652071101134
Greece,GRC,B,High income,1968,8569144,7.184724631237653,6.166757675103018
Greece,GRC,B,High income,1969,8614035,7.86690541883551,9.070757946457352
Greece,GRC,B,High income,1970,8663568,8.473763861002237,7.431001276457172
Greece,GRC,B,High income,1971,8716870,9.037825515992182,6.444381968383306
Greece,GRC,B,High income,1972,8774512,10.09576209500216,11.069713603526088
Greece,GRC,B,High income,1973,8840311,10.44412794262114,3.3924159870022397
Greece,GRC,B,High income,1974,8919247,10.028143171262847,-4.064444376417375
Greece,GRC,B,High income,1975,9014091,10.535713067179447,4.937527316267198
Greece,GRC,B,High income,1976,9127057,11.05783387073615,4.8368393850005464
Greece,GRC,B,High income,1977,9254979,11.262402513441154,1.833084268564189
Greece,GRC,B,High income,1978,9388720,11.86326940540313,5.197705509795103
Greece,GRC,B,High income,1979,9515743,12.148296008000479,2.374189155536355
Greece,GRC,B,High income,1980,9627004,12.239881132558786,0.7510651948740676
Greece,GRC,B,High income,1981,9719839,12.137168843334516,-0.8427016161880019
Greece,GRC,B,High income,1982,9796830,12.114058578259055,-0.19059053522796354
Greece,GRC,B,High income,1983,9860734,12.096083927644807,-0.14848862548029196
Greece,GRC,B,High income,1984,9916481,12.370839301319728,2.246027596980582
Greece,GRC,B,High income,1985,9968233,12.710645791503355,2.7097859782004186
Greece,GRC,B,High income,1986,10015122,12.879265132979864,1.3178770528031958
Greece,GRC,B,High income,1987,10057292,12.791103751395699,-0.6868754290254131
Greece,GRC,B,High income,1988,10101349,13.349173856180897,4.270458963386403
Greece,GRC,B,High income,1989,10155721,13.795116378562934,3.286014442023033
Greece,GRC,B,High income,1990,10225990,13.66415820980199,-0.9538428354093575
Greece,GRC,B,High income,1991,10315109,14.04564021133836,2.7535826816905473
Greece,GRC,B,High income,1992,10420226,14.162278575109955,0.8269949258956188
Greece,GRC,B,High income,1993,10533811,13.978551967760042,-1.3057839044310349
Greece,GRC,B,High income,1994,10644939,14.314917596254656,2.377802947513663
Greece,GRC,B,High income,1995,10745502,14.677757317296823,2.503105814225748
Greece,GRC,B,High income,1996,10832139,15.166804763723313,3.2775902333440854
Greece,GRC,B,High income,1997,10906248,15.91039038156241,4.786323636842171
Greece,GRC,B,High income,1998,10970121,16.58693055261037,4.164269024238676
Greece,GRC,B,High income,1999,11027899,17.184245311236673,3.5377924626764035
Greece,GRC,B,High income,2000,11082103,17.94497532201879,4.331715561231331
Greece,GRC,B,High income,2001,11134447,18.75680469668998,4.424645433704999
Greece,GRC,B,High income,2002,11182308,19.595758675073814,4.375654495628067
Greece,GRC,B,High income,2003,11218879,20.867773342899472,6.28928749428197
Greece,GRC,B,High income,2004,11234993,22.066357283287214,5.584813014791035
Greece,GRC,B,High income,2005,11224800,22.332664571173442,1.1996231918458555
Greece,GRC,B,High income,2006,11185231,23.73604825691694,6.094453035489611
Greece,GRC,B,High income,2007,11120371,24.670567461066522,3.8616016291625144
Greece,GRC,B,High income,2008,11040312,24.743330558624482,0.2945047974978632
Greece,GRC,B,High income,2009,10959268,23.829165506456178,-3.7645708437033853
Greece,GRC,B,High income,2010,10887640,22.697250401132422,-4.866648243726468
Greece,GRC,B,High income,2011,10829074,20.841179419347824,-8.531298014499189
Greece,GRC,B,High income,2012,10781119,19.4237498280529,-7.043427403600289
Greece,GRC,B,High income,2013,10740501,18.931586775519946,-2.5664750234317246
Greece,GRC,B,High income,2014,10701460,19.125028253558988,1.0166071989707426
Greece,GRC,B,High income,2015,10659737,19.208909956425472,0.43763745997988934
Greece,GRC,B,High income,2016,10615183,19.32189347457217,0.5864598290760359
Greece,GRC,B,High income,2017,10569449,19.65153144812259,1.691644165727979
Greece,GRC,B,High income,2018,10522244,20.07235225643186,2.118808698338537
Greece,GRC,B,High income,2019,10473452,20.466578643493868,1.9449887116243403
Greece,GRC,B,High income,2020,10423056,18.789121824175695,-8.551516967582407
Guatemala,GTM,C,Upper-middle income,1960,4210751,2.9923513594003857,NA
Guatemala,GTM,C,Upper-middle income,1961,4336132,3.0231650461676662,1.024482494842438
Guatemala,GTM,C,Upper-middle income,1962,4464251,3.032580339346558,0.31095431416214847
Guatemala,GTM,C,Upper-middle income,1963,4595509,3.22003026718085,5.997690499550368
Guatemala,GTM,C,Upper-middle income,1964,4730533,3.2645389258447,1.3727776299388816
Guatemala,GTM,C,Upper-middle income,1965,4869714,3.3381493997887595,2.229804595737317
Guatemala,GTM,C,Upper-middle income,1966,5013167,3.4519888536789916,3.3533962755630364
Guatemala,GTM,C,Upper-middle income,1967,5160616,3.5213196489053735,1.9885275339534436
Guatemala,GTM,C,Upper-middle income,1968,5311610,3.7532782354035157,6.379383459338106
Guatemala,GTM,C,Upper-middle income,1969,5465515,3.8491430386795007,2.522088196442396
Guatemala,GTM,C,Upper-middle income,1970,5621794,3.982669014671051,3.410166507394119
Guatemala,GTM,C,Upper-middle income,1971,5780477,4.109347504714317,3.131205668629189
Guatemala,GTM,C,Upper-middle income,1972,5941567,4.311348340188713,4.798643721471008
Guatemala,GTM,C,Upper-middle income,1973,6104528,4.49794233227947,4.236933756540084
Guatemala,GTM,C,Upper-middle income,1974,6268707,4.674265095447799,3.845191884110233
Guatemala,GTM,C,Upper-middle income,1975,6433723,4.655434509090016,-0.4036702729193209
Guatemala,GTM,C,Upper-middle income,1976,6599211,4.88311341687048,4.774776287321547
Guatemala,GTM,C,Upper-middle income,1977,6765516,5.139894139931155,5.124947221790799
Guatemala,GTM,C,Upper-middle income,1978,6933909,5.269140437205027,2.483476044468591
Guatemala,GTM,C,Upper-middle income,1979,7106144,5.390683312787079,2.2804906702200034
Guatemala,GTM,C,Upper-middle income,1980,7283456,5.4642937867311385,1.3562737468674646
Guatemala,GTM,C,Upper-middle income,1981,7466481,5.354734011558585,-2.025385690449766
Guatemala,GTM,C,Upper-middle income,1982,7654818,5.052588694090526,-5.808030698445754
Guatemala,GTM,C,Upper-middle income,1983,7847468,4.780401127646211,-5.537626373738824
Guatemala,GTM,C,Upper-middle income,1984,8042895,4.681112581396084,-2.0988648156528456
Guatemala,GTM,C,Upper-middle income,1985,8240059,4.529611954790286,-3.2899538111926363
Guatemala,GTM,C,Upper-middle income,1986,8438599,4.396085978798736,-2.9921679865049233
Guatemala,GTM,C,Upper-middle income,1987,8639105,4.363560420544384,-0.7426260433736287
Guatemala,GTM,C,Upper-middle income,1988,8842571,4.353289191621957,-0.23566389539959598
Guatemala,GTM,C,Upper-middle income,1989,9050464,4.40293346474702,1.133931993539039
Guatemala,GTM,C,Upper-middle income,1990,9263820,4.420908115361268,0.40741156362837927
Guatemala,GTM,C,Upper-middle income,1991,9483273,4.422234815763748,0.03000517853812834
Guatemala,GTM,C,Upper-middle income,1992,9708552,4.539540809415299,2.618068090144332
Guatemala,GTM,C,Upper-middle income,1993,9938699,4.607484988737153,1.4856288913157156
Guatemala,GTM,C,Upper-middle income,1994,10172303,4.634498320803136,0.5845803457838139
Guatemala,GTM,C,Upper-middle income,1995,10408486,4.708536762618964,1.5849237642661773
Guatemala,GTM,C,Upper-middle income,1996,10646676,4.71783222479376,0.1972226039578029
Guatemala,GTM,C,Upper-middle income,1997,10887637,4.794275846048922,1.6073254517944058
Guatemala,GTM,C,Upper-middle income,1998,11133502,4.905068168692168,2.2846316508809084
Guatemala,GTM,C,Upper-middle income,1999,11387208,4.985722993805526,1.630943604277979
Guatemala,GTM,C,Upper-middle income,2000,11650744,5.016014559769251,0.6057279231626911
Guatemala,GTM,C,Upper-middle income,2001,11924941,5.0352303172116235,0.3823562372254674
Guatemala,GTM,C,Upper-middle income,2002,12208854,5.118701170921213,1.6441460951389653
Guatemala,GTM,C,Upper-middle income,2003,12500479,5.139158035191714,0.3988530351035413
Guatemala,GTM,C,Upper-middle income,2004,12796926,5.1956925910522385,1.0940674776726222
Guatemala,GTM,C,Upper-middle income,2005,13096028,5.247296957029999,0.9883144244114073
Guatemala,GTM,C,Upper-middle income,2006,13397022,5.397376730301527,2.8199966163555246
Guatemala,GTM,C,Upper-middle income,2007,13700326,5.602741393248019,3.7342967615947797
Guatemala,GTM,C,Upper-middle income,2008,14006420,5.6531816866145705,0.896250456745018
Guatemala,GTM,C,Upper-middle income,2009,14316251,5.553867462292137,-1.7723991903517256
Guatemala,GTM,C,Upper-middle income,2010,14630420,5.586230392755217,0.5810186216882229
Guatemala,GTM,C,Upper-middle income,2011,14948792,5.691972694511603,1.8752171699103037
Guatemala,GTM,C,Upper-middle income,2012,15270774,5.74675258209788,0.9578043890080323
Guatemala,GTM,C,Upper-middle income,2013,15595821,5.845185192604472,1.6983351421109072
Guatemala,GTM,C,Upper-middle income,2014,15923238,5.97528742562188,2.2013923009312153
Guatemala,GTM,C,Upper-middle income,2015,16252425,6.109669337356966,2.2240452079704154
Guatemala,GTM,C,Upper-middle income,2016,16583079,6.180712004070418,1.156082240107592
Guatemala,GTM,C,Upper-middle income,2017,16914979,6.255409516408769,1.2013136177044137
Guatemala,GTM,C,Upper-middle income,2018,17247855,6.3357305265821475,1.2758511055873667
Guatemala,GTM,C,Upper-middle income,2019,17581476,6.478836425835096,2.2335807245447814
Guatemala,GTM,C,Upper-middle income,2020,17915567,6.2841536499899115,-3.0509759246834856
Guinea,GIN,F,Low income,1960,3494164,0.5743328839123738,NA
Guinea,GIN,F,Low income,1961,3552068,0.6017228277055123,4.658775483898303
Guinea,GIN,F,Low income,1962,3611428,0.6342483859598643,5.264373348542195
Guinea,GIN,F,Low income,1963,3672560,0.5897397272960142,-7.27593542824283
Guinea,GIN,F,Low income,1964,3735912,0.6162737353456171,4.40099409964424
Guinea,GIN,F,Low income,1965,3801711,0.647087422112898,4.879016416943205
Guinea,GIN,F,Low income,1966,3870204,0.6496552293435047,0.3960401216096865
Guinea,GIN,F,Low income,1967,3941046,0.6565027152917894,1.0485023971626262
Guinea,GIN,F,Low income,1968,4013050,0.6642061369836096,1.1665718815962678
Guinea,GIN,F,Low income,1969,4084601,0.6710536229318943,1.0256500167189098
Guinea,GIN,F,Low income,1970,4154606,0.6804689161107856,1.3933094303924032
Guinea,GIN,F,Low income,1971,4223056,0.7035791811862463,3.3398280401848
Guinea,GIN,F,Low income,1972,4290544,0.7070029241603886,0.48543784647980814
Guinea,GIN,F,Low income,1973,4357357,0.7027232454427107,-0.6071664068549809
Guinea,GIN,F,Low income,1974,4424030,0.7258335105181714,3.2357526339474862
Guinea,GIN,F,Low income,1975,4491248,0.7309691249793848,0.7050557996666817
Guinea,GIN,F,Low income,1976,4559239,0.7746218478996993,5.80037499113562
Guinea,GIN,F,Low income,1977,4628881,0.7343928679535271,-5.3330844211963875
Guinea,GIN,F,Low income,1978,4702371,0.7677743619514147,4.445176257083383
Guinea,GIN,F,Low income,1979,4782491,0.7438081611324185,-3.1712736793403975
Guinea,GIN,F,Low income,1980,4871446,0.7463759683630252,0.3446298643587531
Guinea,GIN,F,Low income,1981,4969595,0.7352488036970627,-1.502050192472426
Guinea,GIN,F,Low income,1982,5077073,0.7343928679535271,-0.11648224962931275
Guinea,GIN,F,Low income,1983,5195443,0.7275453820052425,-0.9367750003600017
Guinea,GIN,F,Low income,1984,5326369,0.7052910526733174,-3.106581957489057
Guinea,GIN,F,Low income,1985,5470716,0.7027232454427107,-0.36474204570434154
Guinea,GIN,F,Low income,1986,5629420,0.7010113739556395,-0.2439025599358824
Guinea,GIN,F,Low income,1987,5801323,0.7070029241603886,0.8510689667908633
Guinea,GIN,F,Low income,1988,5982484,0.732680996466456,3.5675602620764133
Guinea,GIN,F,Low income,1989,6167480,0.7438081611324185,1.507274912364992
Guinea,GIN,F,Low income,1990,6352282,0.7369606751841339,-0.9248620837661259
Guinea,GIN,F,Low income,1991,6534936,0.7078674192613595,-4.027771757871784
Guinea,GIN,F,Low income,1992,6716032,0.7131913395861509,0.7492927650533943
Guinea,GIN,F,Low income,1993,6897171,0.7384414440204504,3.479206552339875
Guinea,GIN,F,Low income,1994,7081119,0.7553547343127135,2.2645677275545673
Guinea,GIN,F,Low income,1995,7269631,0.7757003269365542,2.6578783292272368
Guinea,GIN,F,Low income,1996,7463782,0.7935637059041417,2.2767552467460375
Guinea,GIN,F,Low income,1997,7662071,0.8358212535624933,5.18809572585095
Guinea,GIN,F,Low income,1998,7860772,0.8651712902083283,3.45127319944305
Guinea,GIN,F,Low income,1999,8054745,0.882795007167726,2.016550799881685
Guinea,GIN,F,Low income,2000,8240735,0.8957966711120313,1.4620438971168812
Guinea,GIN,F,Low income,2001,8417082,0.9335263186870798,4.125569848302592
Guinea,GIN,F,Low income,2002,8586077,0.9830764388803543,5.171772179506471
Guinea,GIN,F,Low income,2003,8753097,0.981193380244576,-0.19173121679121297
Guinea,GIN,F,Low income,2004,8925729,0.992739953424871,1.1699184245190855
Guinea,GIN,F,Low income,2005,9109585,1.0156533532793184,2.2818632188023638
Guinea,GIN,F,Low income,2006,9307421,1.0172625124771655,0.1583104899743618
Guinea,GIN,F,Low income,2007,9518159,1.0728384203049306,5.319265733348896
Guinea,GIN,F,Low income,2008,9738796,1.1044994834583117,2.908441075322385
Guinea,GIN,F,Low income,2009,9964470,1.0744047827156007,-2.7625458468447106
Guinea,GIN,F,Low income,2010,10192168,1.105612199924908,2.8632390895417856
Guinea,GIN,F,Low income,2011,10420459,1.1529454465424254,4.1920717172394
Guinea,GIN,F,Low income,2012,10652032,1.1957422337192045,3.644718284659798
Guinea,GIN,F,Low income,2013,10892821,1.2162846915640584,1.7033768840138797
Guinea,GIN,F,Low income,2014,11150970,1.1974541052062755,-1.560315343161958
Guinea,GIN,F,Low income,2015,11432096,1.1674963541825303,-2.5336136262073703
Guinea,GIN,F,Low income,2016,11738434,1.212860948589916,3.8120401287273036
Guinea,GIN,F,Low income,2017,12067516,1.337408158631778,9.775154189939617
Guinea,GIN,F,Low income,2018,12414292,1.3750350939176024,2.7745722655151575
Guinea,GIN,F,Low income,2019,12771246,1.412070071880715,2.6577510175568198
Guinea,GIN,F,Low income,2020,13132792,1.4691623664225113,3.9635655804474537
Guinea-Bissau,GNB,NA,Low income,1960,616140,0.6847485948284635,NA
Guinea-Bissau,GNB,NA,Low income,1961,622754,0.728401317748778,6.180040090544681
Guinea-Bissau,GNB,NA,Low income,1962,628877,0.7694862334384859,5.487090589824617
Guinea-Bissau,GNB,NA,Low income,1963,635008,0.79773211297516,3.60497802139709
Guinea-Bissau,GNB,NA,Low income,1964,641821,0.8790460086110401,9.706439524296712
Guinea-Bissau,GNB,NA,Low income,1965,649795,0.9389615106585306,6.593725034667197
Guinea-Bissau,GNB,NA,Low income,1966,658998,0.9971651412189501,6.014190572457073
Guinea-Bissau,GNB,NA,Low income,1967,669243,1.0545128360358338,5.591777809366406
Guinea-Bissau,GNB,NA,Low income,1968,680431,1.0870383942901858,3.037803535917184
Guinea-Bissau,GNB,NA,Low income,1969,692407,1.1409623461329272,4.841514072607167
Guinea-Bissau,GNB,NA,Low income,1970,704937,1.1940303622321333,4.546237407675749
Guinea-Bissau,GNB,NA,Low income,1971,718359,1.1409623461329272,-4.546237407675749
Guinea-Bissau,GNB,NA,Low income,1972,732516,1.208581269872238,5.757509787447873
Guinea-Bissau,GNB,NA,Low income,1973,746178,1.2077253341287026,-0.0708466200373209
Guinea-Bissau,GNB,NA,Low income,1974,757668,1.2479543140748748,3.2766960715789386
Guinea-Bissau,GNB,NA,Low income,1975,765985,1.2659289646891219,1.4300550142196249
Guinea-Bissau,GNB,NA,Low income,1976,770415,1.235115277921841,-2.464190393692886
Guinea-Bissau,GNB,NA,Low income,1977,771732,1.1272673742363581,-9.136785703058976
Guinea-Bissau,GNB,NA,Low income,1978,772137,1.2539458642796237,10.64988197078865
Guinea-Bissau,GNB,NA,Low income,1979,774726,1.2565136715102305,0.2045687723293249
